sap,desc,usd,precio_mxn,familia,marca
"000009733-0000","RNAO80X100X30","184.64517","4708.45","RNAO","INA"
"000161543-0000","RNAO8X15X10-TV","16.918065000000002","431.41","RNAO","INA"
"050759000-0000","RNC2328V.807659A","2852.3348100000003","72734.54","RNC","INA"
"038277670-0000","RNU203-E-XL-TVP2","21.636675","551.74","RNU","FAG"
"019271778-0000","RNU207-E-XL-TVP2","30.3807","774.71","RNU","FAG"
"019272227-0000","RNU2307-E-XL-M1","65.22915","1663.34","RNU","FAG"
"019272421-0000","RNU305-E-XL-TVP2","22.977","585.91","RNU","FAG"
"000056405-0000","RPNA15/28","40.84911000000001","1041.65","RPNA","INA"
"050779435-0000","RPNA15/28-XL","40.84911000000001","1041.65","RPNA","INA"
"000055832-0000","RPNA18/32","44.999955","1147.50","RPNA","INA"
"050779648-0000","RPNA18/32-XL","39.56040000000001","1008.79","RPNA","INA"
"050779656-0000","RPNA20/35-XL","45.04491000000001","1148.65","RPNA","INA"
"050779664-0000","RPNA25/42-XL","56.733210000000014","1446.70","RPNA","INA"
"050779699-0000","RPNA30/47-XL","62.262675","1587.70","RPNA","INA"
"050779702-0000","RPNA35/52-XL","66.278655","1690.11","RPNA","INA"
"000055930-0000","RPNA40/55","74.20572000000003","1892.25","RPNA","INA"
"050779710-0000","RPNA40/55-XL","74.20572000000003","1892.25","RPNA","INA"
"000056413-0000","RPNA45/62","79.315605","2022.55","RPNA","INA"
"050779737-0000","RPNA45/62-XL","79.315605","2022.55","RPNA","INA"
"000883980-0000","RSAO100-XL-I","1500.4780200000002","38262.19","RSAO","INA"
"000945188-0000","RSAO30-XL","150.89895","3847.92","RSAO","INA"
"000945269-0000","RSAO50-XL","306.50319","7815.83","RSAO","INA"
"094730547-0000","RSAO60-XL","454.68985500000014","11594.59","RSAO","INA"
"000945293-0000","RSAO60-XL-I","454.68985500000014","11594.59","RSAO","INA"
"000945706-0000","RSAO70-XL","722.96631","18435.64","RSAO","INA"
"000883964-0000","RSAO80-XL","800.6035950000002","20415.39","RSAO","INA"
"000883972-0000","RSAO90-XL","1138.38048","29028.70","RSAO","INA"
"000831220-0000","RSHE17-XL","57.21273000000001","1458.92","RSHE","INA"
"009645098-0000","RSHE20-XL-N","58.20174000000001","1484.14","RSHE","INA"
"009645128-0000","RSHE25-XL-N","66.00892500000002","1683.23","RSHE","INA"
"094555621-0000","RSHE30-XL-N","81.18873","2070.31","RSHE","INA"
"009645144-0000","RSHE30-XL-N-I","81.18873","2070.31","RSHE","INA"
"094716439-0000","RSHE35-XL-N","95.42448000000003","2433.32","RSHE","INA"
"009645160-0000","RSHE35-XL-N-I","95.42448000000003","2433.32","RSHE","INA"
"094570027-0000","RSHE40-XL-N","110.85903000000003","2826.91","RSHE","INA"
"009645187-0000","RSHE40-XL-N-I","110.85903000000003","2826.91","RSHE","INA"
"000831433-0000","RSHE45-XL","129.53034000000002","3303.02","RSHE","INA"
"009645217-0000","RSHE50-XL-N","140.84401499999998","3591.52","RSHE","INA"
"000831468-0000","RSHE55-XL","171.69813000000002","4378.30","RSHE","INA"
"094731497-0000","RSHE60-XL-N","224.08569","5714.19","RSHE","INA"
"009645233-0000","RSHE60-XL-N-I","224.08569","5714.19","RSHE","INA"
"000973807-0000","RSHEA30-N-I","129.904965","3312.58","RSHEA","INA"
"000929484-0000","RSHEY20-XL-N","47.26269000000001","1205.20","RSHEY","INA"
"000863564-0000","RSHEY25-XL-N","56.17876500000001","1432.56","RSHEY","INA"
"000864579-0000","RSHEY30-XL-N-I","69.39553500000002","1769.59","RSHEY","INA"
"000863459-0000","RSHEY35-XL-N-I","81.18873","2070.31","RSHEY","INA"
"094687625-0000","RSHEY40-XL-N","95.42448000000003","2433.32","RSHEY","INA"
"000934526-0000","RSHEY40-XL-N-I","95.42448000000003","2433.32","RSHEY","INA"
"000914738-0000","RSHEY45-XL","108.40149000000004","2764.24","RSHEY","INA"
"050195042-0000","RSL182205-A-XL","68.87106000000001","1756.21","RSL","INA"
"050195310-0000","RSL182206-A-XL","79.90002000000001","2037.45","RSL","INA"
"050195328-0000","RSL182207-A-XL","89.76015000000002","2288.88","RSL","INA"
"050195344-0000","RSL182208-A-XL","99.45544500000001","2536.11","RSL","INA"
"050195360-0000","RSL182210-A-XL","119.40048000000004","3044.71","RSL","INA"
"050195492-0000","RSL182211-A-XL","151.843005","3872.00","RSL","INA"
"000058815-0000","RSL182215-A","280.53418500000004","7153.62","RSL","INA"
"000058831-0000","RSL182217-A","318.11656500000004","8111.97","RSL","INA"
"000058858-0000","RSL182218-A","483.83568","12337.81","RSL","INA"
"000057134-0000","RSL182311-A","568.9954350000002","14509.38","RSL","INA"
"001547275-0000","RSL182315-A","709.0752150000002","18081.42","RSL","INA"
"000506150-0000","RSL182322-A","1804.4937000000002","46014.59","RSL","INA"
"001547399-0000","RSL182328-A","1810.5326550000004","46168.58","RSL","INA"
"001547410-0000","RSL182330-A","1895.4826200000002","48334.81","RSL","INA"
"050622706-0000","RSL183004-A-XL","39.92004000000001","1017.96","RSL","INA"
"050622722-0000","RSL183005-A-XL","43.83112500000001","1117.69","RSL","INA"
"050622781-0000","RSL183007-A-XL","61.37856000000001","1565.15","RSL","INA"
"050622803-0000","RSL183008-A-XL","67.13280000000002","1711.89","RSL","INA"
"050622820-0000","RSL183009-A-XL","72.99193500000001","1861.29","RSL","INA"
"050622943-0000","RSL183010-A-XL","82.74717000000001","2110.05","RSL","INA"
"050622978-0000","RSL183012-A-XL","111.713175","2848.69","RSL","INA"
"050622986-0000","RSL183013-A-XL","121.49838000000003","3098.21","RSL","INA"
"050623001-0000","RSL183014-A-XL","149.31054","3807.42","RSL","INA"
"050623028-0000","RSL183015-A-XL","160.09974000000003","4082.54","RSL","INA"
"000057363-0000","RSL183018-A","254.26548000000003","6483.77","RSL","INA"
"000057371-0000","RSL183020-A","328.4112600000001","8374.49","RSL","INA"
"000057398-0000","RSL183024-A","510.11937000000006","13008.04","RSL","INA"
"000383228-0000","RSL185010-A","157.50733500000004","4016.44","RSL","INA"
"001572270-0000","RSL185011-A","191.98782000000003","4895.69","RSL","INA"
"001533193-0954","RSL185012-A-2S","227.15761500000002","5792.52","RSL","INA"
"001442520-0000","RSL185014-A","283.06665000000004","7218.20","RSL","INA"
"000357421-0000","RSL185015-A","305.6790150000001","7794.81","RSL","INA"
"001178652-0000","RSL185016-A","355.66897500000005","9069.56","RSL","INA"
"000671690-0000","RSL185017-A","418.47111000000007","10671.01","RSL","INA"
"000331074-0000","RSL185018-A","481.24327500000004","12271.70","RSL","INA"
"000615790-0000","RSL185020-A","623.8105650000001","15907.17","RSL","INA"
"000315540-0000","RSL185022-A","895.59351","22837.63","RSL","INA"
"000625540-0000","RSL185024-A","960.4935450000003","24492.59","RSL","INA"
"001466810-0000","RSL185026-A","1030.0539150000002","26266.37","RSL","INA"
"000056944-0000","RSL192308-A","207.43735500000003","5289.65","RSL","INA"
"000834432-0000","RSRA15-90-L0","46.76818500000001","1192.59","RSRA","INA"
"000834483-0000","RSRA16-129-L0","47.007945","1198.70","RSRA","INA"
"000834424-0000","RSRB15-92-L0","46.76818500000001","1192.59","RSRB","INA"
"000834467-0000","RSRB16-117-L0","47.23272000000001","1204.43","RSRB","INA"
"000834505-0000","RSRB16-222-L0","67.747185","1727.55","RSRB","INA"
"000834602-0000","RSRD25-150-L0","63.04189500000001","1607.57","RSRD","INA"
"000054232-0000","RSTO10","36.35361","927.02","RSTO","INA"
"000053775-0000","RSTO10-X","40.18977","1024.84","RSTO","INA"
"000054240-0000","RSTO12","38.24172","975.16","RSTO","INA"
"000053848-0000","RSTO12-X","42.51244500000001","1084.07","RSTO","INA"
"000054259-0000","RSTO15","41.74821000000001","1064.58","RSTO","INA"
"000053783-0000","RSTO15-X","45.988965000000015","1172.72","RSTO","INA"
"000054267-0000","RSTO17","44.670285","1139.09","RSTO","INA"
"000053872-0000","RSTO17-X","48.985965","1249.14","RSTO","INA"
"000054275-0000","RSTO20","48.985965","1249.14","RSTO","INA"
"000054283-0000","RSTO25","53.34660000000002","1360.34","RSTO","INA"
"000054291-0000","RSTO30","59.565375","1518.92","RSTO","INA"
"000054321-0000","RSTO40","103.891005","2649.22","RSTO","INA"
"000162175-0000","RSTO5-TV","15.509475000000002","395.49","RSTO","INA"
"000162329-0000","RSTO5-X-TV","17.247735000000002","439.82","RSTO","INA"
"000162191-0000","RSTO6-TV","18.386595000000003","468.86","RSTO","INA"
"000162310-0000","RSTO6-X-TV","20.469510000000007","521.97","RSTO","INA"
"000264083-0000","RSTO8-TV","20.154825000000002","513.95","RSTO","INA"
"000264067-0000","RSTO8-X-TV","22.26771","567.83","RSTO","INA"
"000877689-0000","RTUE100-XL","1177.3264950000003","30021.83","RTUE","INA"
"000877697-0000","RTUE120-XL-I","1939.8681900000001","49466.64","RTUE","INA"
"000827495-0000","RTUE25-XL","67.986945","1733.67","RTUE","INA"
"094570051-0000","RTUE30-XL","82.77714000000003","2110.82","RTUE","INA"
"000827509-0000","RTUE30-XL-I","82.77714000000003","2110.82","RTUE","INA"
"000827517-0000","RTUE35-XL","95.42448000000003","2433.32","RTUE","INA"
"094687617-0000","RTUE40-XL","110.85903000000003","2826.91","RTUE","INA"
"000827673-0000","RTUE40-XL-I","110.85903000000003","2826.91","RTUE","INA"
"000827681-0000","RTUE45-XL","130.294575","3322.51","RTUE","INA"
"094730741-0000","RTUE50-XL","140.84401499999998","3591.52","RTUE","INA"
"000827703-0000","RTUE50-XL-I","140.84401499999998","3591.52","RTUE","INA"
"000827711-0000","RTUE55-XL","171.69813000000002","4378.30","RTUE","INA"
"000827738-0000","RTUE60-XL","224.08569","5714.19","RTUE","INA"
"000877530-0000","RTUE65-214-XL","368.6160150000001","9399.71","RTUE","INA"
"000877549-0000","RTUE70-XL","368.6160150000001","9399.71","RTUE","INA"
"000877557-0000","RTUE75-XL","460.3691700000001","11739.41","RTUE","INA"
"000827770-0000","RTUE80-XL","518.8406400000001","13230.44","RTUE","INA"
"000877670-0000","RTUE90-XL-I","876.9521700000001","22362.28","RTUE","INA"
"000878960-0000","RTUEY25-XL","58.381560000000015","1488.73","RTUEY","INA"
"094654743-0000","RTUEY30-XL","70.81911000000001","1805.89","RTUEY","INA"
"000840017-0000","RTUEY30-XL-I","70.81911000000001","1805.89","RTUEY","INA"
"000872083-0000","RTUEY35-XL","85.219695","2173.10","RTUEY","INA"
"000950440-0000","RTUEY60-XL","191.20860000000002","4875.82","RTUEY","INA"
"000950483-0000","RTUEY65-214-XL","344.28037500000005","8779.15","RTUEY","INA"
"000926680-0000","RTUEY80-XL","373.5760500000001","9526.19","RTUEY","INA"
"096823534-0000","S1B-1000-FL","8332.43034","212476.97","(otros)","FAG"
"096821310-0000","S1B-1000-HD","8332.43034","212476.97","(otros)","FAG"
"096823569-0000","S1B-1008-FL","9541.518375","243308.72","(otros)","FAG"
"096821345-0000","S1B-1008-HD","9541.518375","243308.72","(otros)","FAG"
"096823062-0000","S1B-100MM-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820853-0000","S1B-100MM-HD","984.4368000000002","25103.14","(otros)","FAG"
"096823577-0000","S1B-1015-FL","9541.518375","243308.72","(otros)","FAG"
"096821353-0000","S1B-1015-HD","9541.518375","243308.72","(otros)","FAG"
"096823070-0000","S1B-105MM-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820861-0000","S1B-105MM-HD","984.4368000000002","25103.14","(otros)","FAG"
"096822724-0000","S1B-107-FL","311.15963999999997","7934.57","(otros)","FAG"
"096816341-0000","S1B-107-HD","311.15963999999997","7934.57","(otros)","FAG"
"096822732-0000","S1B-108-FL","311.15963999999997","7934.57","(otros)","FAG"
"096820527-0000","S1B-108-HD","311.15963999999997","7934.57","(otros)","FAG"
"096823585-0000","S1B-1100-FL","9541.518375","243308.72","(otros)","FAG"
"096821361-0000","S1B-1100-HD","9541.518375","243308.72","(otros)","FAG"
"096823631-0000","S1B-1108-FL","10822.44783","275972.42","(otros)","FAG"
"096821396-0000","S1B-1108-HD","10822.44783","275972.42","(otros)","FAG"
"096823127-0000","S1B-110MM-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820918-0000","S1B-110MM-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096823658-0000","S1B-1115-FL","10822.44783","275972.42","(otros)","FAG"
"096821400-0000","S1B-1115-HD","10822.44783","275972.42","(otros)","FAG"
"096822767-0000","S1B-111-FL","344.65500000000003","8788.70","(otros)","FAG"
"096820551-0000","S1B-111-HD","344.65500000000003","8788.70","(otros)","FAG"
"096822775-0000","S1B-112-FL","344.65500000000003","8788.70","(otros)","FAG"
"096820560-0000","S1B-112-HD","344.65500000000003","8788.70","(otros)","FAG"
"096822783-0000","S1B-115-FL","344.65500000000003","8788.70","(otros)","FAG"
"096820578-0000","S1B-115-HD","344.65500000000003","8788.70","(otros)","FAG"
"096823135-0000","S1B-115MM-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820926-0000","S1B-115MM-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096823666-0000","S1B-1200-FL","10822.44783","275972.42","(otros)","FAG"
"096821418-0000","S1B-1200-HD","10822.44783","275972.42","(otros)","FAG"
"096823186-0000","S1B-120MM-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820977-0000","S1B-120MM-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096823194-0000","S1B-125MM-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820985-0000","S1B-125MM-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096823208-0000","S1B-130MM-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820993-0000","S1B-130MM-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096823259-0000","S1B-135MM-FL","1709.322855","43587.73","(otros)","FAG"
"096821043-0000","S1B-135MM-HD","1709.322855","43587.73","(otros)","FAG"
"096823267-0000","S1B-140MM-FL","1709.322855","43587.73","(otros)","FAG"
"096821051-0000","S1B-140MM-HD","1709.322855","43587.73","(otros)","FAG"
"096823291-0000","S1B-150MM-FL","1940.9565450000002","49494.39","(otros)","FAG"
"096821086-0000","S1B-150MM-HD","1940.9565450000002","49494.39","(otros)","FAG"
"096823305-0000","S1B-155MM-FL","1940.9565450000002","49494.39","(otros)","FAG"
"096821094-0000","S1B-155MM-HD","1940.9565450000002","49494.39","(otros)","FAG"
"096823313-0000","S1B-160/600MM-FL","4276.083525000001","109040.13","(otros)","FAG"
"096821108-0000","S1B-160/600MM-HD","4276.083525000001","109040.13","(otros)","FAG"
"096823348-0000","S1B-160MM-FL","4276.083525000001","109040.13","(otros)","FAG"
"096821132-0000","S1B-160MM-HD","4276.083525000001","109040.13","(otros)","FAG"
"096823356-0000","S1B-165MM-FL","4276.083525000001","109040.13","(otros)","FAG"
"096821140-0000","S1B-165MM-HD","4276.083525000001","109040.13","(otros)","FAG"
"096823399-0000","S1B-170MM-FL","5371.448175","136971.93","(otros)","FAG"
"096821183-0000","S1B-170MM-HD","5371.448175","136971.93","(otros)","FAG"
"096823402-0000","S1B-180MM-FL","5371.448175","136971.93","(otros)","FAG"
"096821191-0000","S1B-180MM-HD","5371.448175","136971.93","(otros)","FAG"
"096823445-0000","S1B-190MM-FL","6481.32663","165273.83","(otros)","FAG"
"096821230-0000","S1B-190MM-HD","6481.32663","165273.83","(otros)","FAG"
"096822791-0000","S1B-200-FL","344.65500000000003","8788.70","(otros)","FAG"
"096820586-0000","S1B-200-HD","344.65500000000003","8788.70","(otros)","FAG"
"096823453-0000","S1B-200MM-FL","6481.32663","165273.83","(otros)","FAG"
"096821248-0000","S1B-200MM-HD","6481.32663","165273.83","(otros)","FAG"
"096822821-0000","S1B-203-FL","385.82212499999997","9838.46","(otros)","FAG"
"096820616-0000","S1B-203-HD","385.82212499999997","9838.46","(otros)","FAG"
"096822830-0000","S1B-204-FL","385.82212499999997","9838.46","(otros)","FAG"
"096820624-0000","S1B-204-HD","385.82212499999997","9838.46","(otros)","FAG"
"096822848-0000","S1B-207-FL","385.82212499999997","9838.46","(otros)","FAG"
"096820632-0000","S1B-207-HD","385.82212499999997","9838.46","(otros)","FAG"
"096822856-0000","S1B-208-FL","385.82212499999997","9838.46","(otros)","FAG"
"096820640-0000","S1B-208-HD","385.82212499999997","9838.46","(otros)","FAG"
"096822899-0000","S1B-211-FL","438.83516999999995","11190.30","(otros)","FAG"
"096820683-0000","S1B-211-HD","438.83516999999995","11190.30","(otros)","FAG"
"096822902-0000","S1B-212-FL","438.83516999999995","11190.30","(otros)","FAG"
"096820691-0000","S1B-212-HD","438.83516999999995","11190.30","(otros)","FAG"
"096822910-0000","S1B-215-FL","438.83516999999995","11190.30","(otros)","FAG"
"096820705-0000","S1B-215-HD","438.83516999999995","11190.30","(otros)","FAG"
"096823500-0000","S1B-220MM-FL","7086.374865","180702.56","(otros)","FAG"
"096821280-0000","S1B-220MM-HD","7086.374865","180702.56","(otros)","FAG"
"096823542-0000","S1B-240MM-FL","8332.43034","212476.97","(otros)","FAG"
"096821329-0000","S1B-240MM-HD","8332.43034","212476.97","(otros)","FAG"
"096823550-0000","S1B-250MM-FL","8332.43034","212476.97","(otros)","FAG"
"096821337-0000","S1B-250MM-HD","8332.43034","212476.97","(otros)","FAG"
"096823593-0000","S1B-260MM-FL","9541.518375","243308.72","(otros)","FAG"
"096821370-0000","S1B-260MM-HD","9541.518375","243308.72","(otros)","FAG"
"096823615-0000","S1B-280MM-FL","9541.518375","243308.72","(otros)","FAG"
"096821388-0000","S1B-280MM-HD","9541.518375","243308.72","(otros)","FAG"
"096822929-0000","S1B-300-FL","438.83516999999995","11190.30","(otros)","FAG"
"096820713-0000","S1B-300-HD","438.83516999999995","11190.30","(otros)","FAG"
"096823674-0000","S1B-300MM-FL","10822.44783","275972.42","(otros)","FAG"
"096821426-0000","S1B-300MM-HD","10822.44783","275972.42","(otros)","FAG"
"096822953-0000","S1B-303-FL","634.203495","16172.19","(otros)","FAG"
"096820748-0000","S1B-303-HD","634.203495","16172.19","(otros)","FAG"
"096822961-0000","S1B-304-FL","634.203495","16172.19","(otros)","FAG"
"096820756-0000","S1B-304-HD","634.203495","16172.19","(otros)","FAG"
"096822970-0000","S1B-307-FL","635.556585","16206.69","(otros)","FAG"
"096820764-0000","S1B-307-HD","635.556585","16206.69","(otros)","FAG"
"096822988-0000","S1B-308-FL","634.203495","16172.19","(otros)","FAG"
"096820772-0000","S1B-308-HD","634.203495","16172.19","(otros)","FAG"
"096823020-0000","S1B-311-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820810-0000","S1B-311-HD","984.4368000000002","25103.14","(otros)","FAG"
"096823038-0000","S1B-312-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820829-0000","S1B-312-HD","984.4368000000002","25103.14","(otros)","FAG"
"096823046-0000","S1B-315-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820837-0000","S1B-315-HD","984.4368000000002","25103.14","(otros)","FAG"
"096823054-0000","S1B-400-FL","984.4368000000002","25103.14","(otros)","FAG"
"096820845-0000","S1B-400-HD","984.4368000000002","25103.14","(otros)","FAG"
"096823089-0000","S1B-403-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820870-0000","S1B-403-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096823097-0000","S1B-404-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820888-0000","S1B-404-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096823100-0000","S1B-407-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820896-0000","S1B-407-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096823119-0000","S1B-408-FL","1263.4924649999998","32219.06","(otros)","FAG"
"096820900-0000","S1B-408-HD","1263.4924649999998","32219.06","(otros)","FAG"
"096822759-0000","S1B-40MM-FL","311.15963999999997","7934.57","(otros)","FAG"
"096823143-0000","S1B-411-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820934-0000","S1B-411-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096823151-0000","S1B-412-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820942-0000","S1B-412-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096823160-0000","S1B-415-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820950-0000","S1B-415-HD","1513.9672950000001","38606.17","(otros)","FAG"
"096822805-0000","S1B-45MM-FL","344.65500000000003","8788.70","(otros)","FAG"
"096820594-0000","S1B-45MM-HD","344.65500000000003","8788.70","(otros)","FAG"
"096823178-0000","S1B-500-FL","1513.9672950000001","38606.17","(otros)","FAG"
"096820969-0000","S1B-500-HD","1513.9672950000001","38606.17","(otros)","FAG"
